t,sensor_id,value
3220.0,TC10,1311.2727531065477
3220.0,TC11,1392.8397873709664
3220.0,TC12,1459.9331978172693
3220.0,TC13,1341.0423059060272
3220.0,TC14,1446.0443637765177
3220.0,TC15,1378.8114940450987
3220.0,TC16,1409.2321750021226
3220.0,TC17,958.3439895190139
3220.0,TC18,1009.8370995689664
3220.0,TC19,1209.2610384857542
3220.0,TC20,1097.62981476829
3221.0,TC01,1210.9862865237478
3221.0,TC02,1200.0974106385213
3221.0,TC03,1366.9294447649427
3221.0,TC04,1327.7225054958708
3221.0,TC05,1218.7021571449484
3221.0,TC06,1290.8724939801107
3221.0,TC07,1211.838290253607
3221.0,TC08,1339.7350132477354
3221.0,TC09,1292.711108180558
3221.0,TC10,1310.6697608144873
3221.0,TC11,1394.7176684591502
3221.0,TC12,1463.4277513660936
3221.0,TC13,1340.0147775757548
3221.0,TC14,1449.1540600112942
3221.0,TC15,1379.4905542208642
3221.0,TC16,1410.311187970075
3221.0,TC17,958.1902579433737
3221.0,TC18,1006.938761322165
3221.0,TC19,1209.2610384857542
3221.0,TC20,1099.0533306182338
3222.0,TC01,1210.9862865237478
3222.0,TC02,1203.9623814737367
3222.0,TC03,1365.856907125835
3222.0,TC04,1324.0086485797126
3222.0,TC05,1219.3846153939269
3222.0,TC06,1290.8724939801107
3222.0,TC07,1211.948987128084
3222.0,TC08,1334.3329598164253
3222.0,TC09,1295.4822743392758
3222.0,TC10,1314.8806898102416
3222.0,TC11,1395.6551504701022
3222.0,TC12,1459.9201183655787
3222.0,TC13,1341.316056055715
3222.0,TC14,1445.827745791821
3222.0,TC15,1378.7641044712664
3222.0,TC16,1408.580786786574
3222.0,TC17,956.383597320494
3222.0,TC18,1005.2610888073424
3222.0,TC19,1209.2610384857542
3222.0,TC20,1100.9137917519497
3223.0,TC01,1210.9862865237478
3223.0,TC03,1364.4970687282614
3223.0,TC04,1325.5810457183302
3223.0,TC05,1217.8399398097158
3223.0,TC06,1290.8724939801107
3223.0,TC07,1213.194608219933
3223.0,TC08,1337.1317834493893
3223.0,TC09,1294.1533029898449
3223.0,TC10,1312.3310926877098
3223.0,TC11,1394.3137001879306
3223.0,TC12,1457.9219954083583
3223.0,TC13,1339.695836097149
3223.0,TC14,1445.791350683945
3223.0,TC15,1378.9161003073882
3223.0,TC16,1410.5974971036292
3223.0,TC17,956.2391473627803
3223.0,TC18,1007.2108651659722
3223.0,TC19,1209.2610384857542
3223.0,TC20,1097.8111823838412
3224.0,TC01,1210.9862865237478
3224.0,TC02,1201.1404719484876
3224.0,TC03,1367.4839178105015
3224.0,TC04,1327.1073572442797
3224.0,TC05,1215.910811835002
3224.0,TC06,1290.8724939801107
3224.0,TC07,1213.1992288810613
3224.0,TC08,1334.865943295588
3224.0,TC09,1294.40314796533
3224.0,TC10,1311.4869849253794
3224.0,TC11,1394.6845745177015
3224.0,TC12,1459.9019132934036
3224.0,TC13,1338.5204468199518
3224.0,TC14,1443.9237707997374
3224.0,TC15,1379.8220439148465
3224.0,TC16,1405.5388798746667
3224.0,TC17,956.0622681427542
3224.0,TC18,1007.559292700006
3224.0,TC19,1209.2610384857542
3224.0,TC20,1098.3728198611718
3225.0,TC01,1210.9862865237478
3225.0,TC02,1204.276893021241
3225.0,TC03,1367.072203331057
3225.0,TC04,1325.8582946375577
3225.0,TC05,1215.0299796116583
3225.0,TC06,1290.8724939801107
3225.0,TC07,1211.6057442122242
3225.0,TC08,1336.4683648989542
3225.0,TC09,1294.396354935844
3225.0,TC10,1313.5004674505726
3225.0,TC11,1393.9203473920636
3225.0,TC12,1461.3655824630744
3225.0,TC13,1341.349389670839
3225.0,TC14,1442.9452572693478
3225.0,TC15,1377.5318189796951
3225.0,TC16,1410.9860579520064
3225.0,TC17,956.4673845158088
3225.0,TC18,1006.9451179853924
3225.0,TC19,1209.2610384857542
3225.0,TC20,1098.8777047616923
3226.0,TC01,1210.9862865237478
3226.0,TC02,1201.1979588934587
3226.0,TC03,1368.0061753991652
3226.0,TC04,1322.0695730331945
3226.0,TC05,1218.8735436049615
3226.0,TC06,1290.8724939801107
3226.0,TC07,1213.3724783780958
3226.0,TC08,1334.6967042112378
3226.0,TC09,1296.3477966676885
3226.0,TC10,1312.9998863226897
3226.0,TC11,1394.1633404561449
3226.0,TC12,1456.9597796919827
3226.0,TC13,1338.0925330872608
3226.0,TC14,1442.9268775434211
3226.0,TC15,1378.8843365489008
3226.0,TC16,1408.3097303675263
3226.0,TC17,956.7664557171175
3226.0,TC18,1008.3444721152524
3226.0,TC19,1209.2610384857542
3226.0,TC20,1099.4022020328055
3227.0,TC01,1210.9862865237478
3227.0,TC02,1202.7018977453583
3227.0,TC03,1364.2411895655043
3227.0,TC04,1323.1464072747624
3227.0,TC05,1216.5218098555356
3227.0,TC06,1290.8724939801107
3227.0,TC07,1213.3063680665243
3227.0,TC08,1335.1191026391332
3227.0,TC09,1294.3084286330147
3227.0,TC10,1308.6192889780286
3227.0,TC11,1392.132511860516
3227.0,TC12,1459.727851519925
3227.0,TC13,1337.3929987340885
3227.0,TC14,1442.326752854576
3227.0,TC15,1378.1869246877131
3227.0,TC16,1407.722637571049
3227.0,TC17,953.4964579445734
3227.0,TC18,1006.8212438489661
3227.0,TC19,1209.2610384857542
3227.0,TC20,1098.9894263231265
3228.0,TC01,1210.9862865237478
3228.0,TC02,1202.9585778171124
3228.0,TC03,1364.4364251182762
3228.0,TC04,1320.7313626643506
3228.0,TC05,1216.209299673666
3228.0,TC06,1290.8724939801107
3228.0,TC07,1212.5242254897198
3228.0,TC08,1334.706066346484
3228.0,TC09,1294.5184651441648
3228.0,TC10,1314.4101052929047
3228.0,TC11,1393.635441634439
3228.0,TC12,1459.3665208574262
3228.0,TC13,1338.190312181981
3228.0,TC14,1441.159369406937
3228.0,TC15,1377.316663683183
3228.0,TC16,1407.791720561354
3228.0,TC17,953.7230799249207
3228.0,TC18,1005.1115543681775
3228.0,TC19,1209.2610384857542
3228.0,TC20,1100.342032978857
3229.0,TC01,1210.9862865237478
3229.0,TC02,1201.2703549493565
3229.0,TC03,1364.9417987772058
3229.0,TC04,1323.8531471020972
3229.0,TC05,1215.2191785569103
3229.0,TC06,1290.8724939801107
3229.0,TC07,1214.9148078125902
3229.0,TC08,1332.6348093142794
3229.0,TC09,1294.347840863515
3229.0,TC10,1310.3112934451985
3229.0,TC11,1392.925863679125
3229.0,TC12,1457.2694774585887
3229.0,TC13,1338.0766013855273
3229.0,TC14,1441.5127675643118
3229.0,TC15,1378.2290878158742
3229.0,TC16,1408.5141781216428
3229.0,TC17,957.1284190644964
3229.0,TC18,1005.4979161872689
3229.0,TC19,1209.2610384857542
3229.0,TC20,1096.0584384522335
3230.0,TC01,1210.9862865237478
3230.0,TC02,1200.6729872903081
3230.0,TC03,1364.8997822992303
3230.0,TC04,1324.1071825968045
3230.0,TC05,1215.8017538818553
3230.0,TC06,1290.8724939801107
3230.0,TC07,1212.128257605313
3230.0,TC08,1330.2196366364287
3230.0,TC09,1294.1856687280133
3230.0,TC10,1306.4173470222213
3230.0,TC11,1393.2582078135467
3230.0,TC12,1456.5243481345149
3230.0,TC13,1338.4131114258212
3230.0,TC14,1440.3429503170362
3230.0,TC15,1378.4240266967154
3230.0,TC16,1408.615750934974
3230.0,TC17,952.9568278962273
3230.0,TC18,1006.3541302733215
3230.0,TC19,1209.2610384857542
3230.0,TC20,1096.5604817693577
3231.0,TC01,1210.9862865237478
3231.0,TC02,1201.8458959030963
3231.0,TC03,1363.2660840382616
3231.0,TC04,1322.8809610949377
3231.0,TC06,1290.8724939801107
3231.0,TC07,1215.0224321923822
3231.0,TC08,1333.498082119058
3231.0,TC09,1292.5270308240808
3231.0,TC10,1308.829350338287
3231.0,TC11,1388.9608390445046
3231.0,TC12,1462.1800582868289
3231.0,TC13,1337.3990360059154
3231.0,TC14,1441.0167312393426
3231.0,TC15,1375.9506061252976
3231.0,TC16,1408.2617978658304
3231.0,TC17,957.1840497906834
3231.0,TC18,1007.959358007544
3231.0,TC19,1209.2610384857542
3231.0,TC20,1095.6727130260592
3232.0,TC01,1210.9862865237478
3232.0,TC02,1200.2906018258402
3232.0,TC03,1363.1752587876827
3232.0,TC04,1322.1806072320182
3232.0,TC05,1214.3749199140586
3232.0,TC06,1290.8724939801107
3232.0,TC07,1211.664410438239
3232.0,TC08,1332.271804943338
3232.0,TC09,1291.8283947459754
3232.0,TC10,1308.8155679228212
3232.0,TC11,1391.9498921190914
3232.0,TC12,1458.7900652837243
3232.0,TC13,1336.9378391211178
3232.0,TC14,1440.8952041831838
3232.0,TC15,1375.8381045066187
3232.0,TC16,1408.4435548470042
3232.0,TC17,956.2297613822473
3232.0,TC18,1003.8197780267592
3232.0,TC19,1209.2610384857542
3232.0,TC20,1097.0970540660173
3233.0,TC01,1210.9862865237478
3233.0,TC02,1202.3494212455919
3233.0,TC03,1362.058290640026
3233.0,TC04,1323.524416141485
3233.0,TC05,1214.1715175245986
3233.0,TC06,1290.8724939801107
3233.0,TC07,1212.3020296388331
3233.0,TC08,1334.2633346563764
3233.0,TC09,1291.6956871251202
3233.0,TC10,1311.7401507042057
3233.0,TC11,1391.3356181629001
3233.0,TC12,1457.756080417037
3233.0,TC13,1338.263825597838
3233.0,TC14,1440.614339897857
3233.0,TC15,1380.9647736455934
3233.0,TC16,1407.7015172941399
3233.0,TC17,953.9122611910876
3233.0,TC18,1003.9089946573876
3233.0,TC19,1209.2610384857542
3233.0,TC20,1095.757777010932
3234.0,TC01,1210.9862865237478
3234.0,TC02,1198.2158133755465
3234.0,TC03,1363.8350855207354
3234.0,TC04,1323.415632333616
3234.0,TC05,1214.2482233129795
3234.0,TC06,1290.8724939801107
3234.0,TC07,1211.5502288962152
3234.0,TC08,1330.8805615184995
3234.0,TC09,1292.464056451259
3234.0,TC10,1310.1715571476707
3234.0,TC11,1391.579786975839
3234.0,TC12,1456.667946421915
3234.0,TC13,1335.3080320165645
3234.0,TC14,1440.3778383223698
3234.0,TC15,1374.0771943810632
3234.0,TC16,1407.2585983067497
3234.0,TC17,953.8490967679332
3234.0,TC18,1004.3784684780984
3234.0,TC19,1209.2610384857542
3234.0,TC20,1094.8424498312581
3235.0,TC01,1210.9862865237478
3235.0,TC02,1198.2468492388339
3235.0,TC03,1361.8438181979727
3235.0,TC04,1325.0544204290275
3235.0,TC05,1215.899350392121
3235.0,TC06,1290.8724939801107
3235.0,TC07,1212.086063597434
3235.0,TC08,1332.6063614853692
3235.0,TC09,1290.2991652108344
3235.0,TC10,1310.7648816460573
3235.0,TC11,1389.7743172543524
3235.0,TC12,1458.520558002987
3235.0,TC13,1335.5168612541315
3235.0,TC14,1439.406838205796
3235.0,TC15,1374.1328264218548
3235.0,TC16,1406.8660436962157
3235.0,TC17,954.9167402290215
3235.0,TC18,1008.583902819656
3235.0,TC19,1209.2610384857542
3235.0,TC20,1097.8381918945472
3236.0,TC01,1210.9862865237478
3236.0,TC02,1198.4577117070246
3236.0,TC03,1362.808155354553
3236.0,TC04,1325.4769896402445
3236.0,TC05,1211.4751054828637
3236.0,TC06,1290.8724939801107
3236.0,TC07,1212.5051313434353
3236.0,TC08,1332.6913605818627
3236.0,TC09,1291.90557907118
3236.0,TC10,1311.8804946566422
3236.0,TC11,1391.4134927237772
3236.0,TC12,1457.8005242116647
3236.0,TC13,1334.5289504400423
3236.0,TC14,1442.8015862150007
3236.0,TC15,1375.9774474987344
3236.0,TC16,1407.782376479515
3236.0,TC17,952.6231370304329
3236.0,TC18,1001.4787619678807
3236.0,TC19,1209.2610384857542
3236.0,TC20,1093.6216813128224
3237.0,TC01,1210.9862865237478
3237.0,TC02,1200.5015825378775
3237.0,TC03,1359.0911197010591
3237.0,TC04,1321.9446249683667
3237.0,TC05,1212.5105141571557
3237.0,TC06,1290.8724939801107
3237.0,TC07,1211.6182686877307
3237.0,TC08,1330.1547846932535
3237.0,TC09,1292.0826084407418
3237.0,TC10,1310.1068748001017
3237.0,TC11,1391.4346599062746
3237.0,TC12,1454.9884592394135
3237.0,TC13,1334.008835860562
3237.0,TC14,1440.1585841771264
3237.0,TC15,1376.0401584220224
3237.0,TC16,1407.4840257621352
3237.0,TC17,953.5897273955986
3237.0,TC18,1003.3758634309008
3237.0,TC19,1209.2610384857542
3237.0,TC20,1092.936334300592
3238.0,TC01,1210.9862865237478
3238.0,TC02,1201.502106018831
3238.0,TC03,1359.5590455276956
3238.0,TC04,1322.1042289597551
3238.0,TC05,1215.0345705324683
3238.0,TC06,1290.8724939801107
3238.0,TC07,1210.0558957125959
3238.0,TC08,1328.7234861269865
3238.0,TC09,1290.1832019854896
3238.0,TC10,1309.855927517375
3238.0,TC11,1390.2091214769014
3238.0,TC12,1456.1088569710655
3238.0,TC13,1335.4278899410351
3238.0,TC14,1439.4252997455746
3238.0,TC15,1373.9713484810752
3238.0,TC16,1405.3051580106833
3238.0,TC17,955.2604917329189
3238.0,TC18,1004.901197445134
3238.0,TC19,1209.2610384857542
3238.0,TC20,1098.348283090182
3239.0,TC01,1210.9862865237478
3239.0,TC02,1202.8919212878463
3239.0,TC03,1363.3637701361852
3239.0,TC04,1321.8755819810854
3239.0,TC05,1212.7222238177678
3239.0,TC06,1290.8724939801107
3239.0,TC07,1212.633799494165
3239.0,TC08,1331.178976188493
3239.0,TC09,1288.7314100420822
3239.0,TC10,1306.8290262402916
3239.0,TC11,1391.9227342227298
3239.0,TC12,1455.3550079660663
3239.0,TC13,1334.060018687163
3239.0,TC14,1437.935643336527
3239.0,TC15,1375.482746122644
3239.0,TC16,1402.7307293788408
3239.0,TC17,951.6490061156103
3239.0,TC18,1005.1378942595845
3239.0,TC19,1209.2610384857542
3239.0,TC20,1094.634711486889
3240.0,TC01,1210.9862865237478
3240.0,TC02,1198.637642367739
3240.0,TC03,1362.7517920350017
3240.0,TC04,1323.3331737654655
3240.0,TC05,1213.0728941435445
3240.0,TC06,1290.8724939801107
3240.0,TC07,1210.9893350327004
3240.0,TC08,1330.8970866604373
3240.0,TC09,1289.794664609333
3240.0,TC10,1309.564583190012
3240.0,TC11,1388.1304429466697
3240.0,TC12,1455.983241215298
3240.0,TC13,1333.4913114025853
3240.0,TC14,1439.1435237102323
3240.0,TC15,1372.6346970844816
3240.0,TC16,1403.8918017332912
3240.0,TC17,954.0697686379073
3240.0,TC18,1005.3844585369596
3240.0,TC19,1209.2610384857542
3240.0,TC20,1096.6828674429955
3241.0,TC01,1210.9862865237478
3241.0,TC02,1200.009034093397
3241.0,TC03,1360.3943797646489
3241.0,TC04,1318.2873409702681
3241.0,TC05,1212.1998677725676
3241.0,TC06,1290.8724939801107
3241.0,TC07,1209.8762343882338
3241.0,TC08,1332.4205846802565
3241.0,TC09,1291.3661023984375
3241.0,TC10,1306.07126459167
3241.0,TC11,1390.2695062669345
3241.0,TC12,1456.5855021354555
3241.0,TC13,1334.5453953206247
3241.0,TC14,1437.8031181778397
3241.0,TC15,1375.4366842764814
3241.0,TC16,1404.367654445903
3241.0,TC17,954.3261433986131
3241.0,TC18,1004.8344001637472
3241.0,TC19,1209.2610384857542
3241.0,TC20,1095.2362057718187
3242.0,TC01,1210.9862865237478
3242.0,TC02,1199.2290043737103
3242.0,TC03,1364.1085365182414
3242.0,TC04,1319.922764424432
3242.0,TC05,1212.489121529732
3242.0,TC06,1290.8724939801107
3242.0,TC07,1208.9648671618515
3242.0,TC08,1331.2126025615894
3242.0,TC09,1290.4788757978274
3242.0,TC10,1308.0961524615007
3242.0,TC11,1391.1274009525255
3242.0,TC12,1455.023192160933
3242.0,TC13,1335.6520515527088
3242.0,TC14,1439.4702179088845
3242.0,TC15,1374.329375669757
3242.0,TC16,1399.5725470731848
3242.0,TC17,952.1658778224047
3242.0,TC18,1004.4890274403413
3242.0,TC19,1209.2610384857542
3242.0,TC20,1095.442017338348
3243.0,TC01,1210.9862865237478
3243.0,TC02,1197.2000024912916
3243.0,TC03,1360.7592103032348
3243.0,TC04,1318.9136612220507
3243.0,TC05,1214.0758163049754
3243.0,TC06,1290.8724939801107
3243.0,TC07,1209.9227071131534
3243.0,TC08,1329.7360900235944
3243.0,TC09,1291.1337027726343
3243.0,TC10,1311.6666908458344
3243.0,TC11,1387.5301283404922
3243.0,TC12,1456.0771086240907
3243.0,TC13,1333.4661886577062
3243.0,TC14,1441.4486461340405
3243.0,TC15,1374.4687744720316
3243.0,TC16,1405.9089009000718
3243.0,TC17,953.5561014698675
3243.0,TC18,1003.431815884905
3243.0,TC19,1209.2610384857542
3243.0,TC20,1095.6242239769779
3244.0,TC01,1210.9862865237478
3244.0,TC02,1198.3865118385306
3244.0,TC03,1360.1507683994605
3244.0,TC04,1318.9736203541484
3244.0,TC05,1211.8298327678178
3244.0,TC06,1290.8724939801107
3244.0,TC07,1210.5124268702339
3244.0,TC08,1329.4999346774396
3244.0,TC09,1291.6260938032435
3244.0,TC10,1307.8578023621735
3244.0,TC11,1388.2774485071238
3244.0,TC12,1454.781847687666
3244.0,TC13,1332.3433000968569
3244.0,TC14,1439.9884410221362
3244.0,TC15,1374.582991369177
3244.0,TC16,1404.4991041185365
3244.0,TC17,952.6299381275263
3244.0,TC18,1004.3182632928102
3244.0,TC19,1209.2610384857542
3244.0,TC20,1091.49420285012
3245.0,TC01,1210.9862865237478
3245.0,TC02,1198.5331030715868
3245.0,TC03,1358.597041385935
3245.0,TC04,1318.0053373391486
3245.0,TC05,1214.228338249801
3245.0,TC06,1290.8724939801107
3245.0,TC07,1208.8357324352137
3245.0,TC08,1328.0203146449844
3245.0,TC09,1290.5337913800636
3245.0,TC10,1307.5816879566567
3245.0,TC11,1385.4522300741903
3245.0,TC12,1454.7957166668314
3245.0,TC13,1330.6411982975264
3245.0,TC14,1438.4779196708366
3245.0,TC15,1372.6904548642842
3245.0,TC16,1402.9524859641754
3245.0,TC17,954.5204744199565
3245.0,TC18,1002.5922203840405
3245.0,TC19,1209.2610384857542
3245.0,TC20,1093.0804210460155
3246.0,TC01,1210.9862865237478
3246.0,TC02,1196.882765422081
3246.0,TC03,1361.8517212984698
3246.0,TC04,1319.9982174132047
3246.0,TC05,1214.2008634277208
3246.0,TC06,1290.8724939801107
3246.0,TC07,1209.8595360474421
3246.0,TC08,1327.9254325781476
3246.0,TC09,1289.503089288859
3246.0,TC10,1304.481343695428
3246.0,TC11,1385.7512662624492
3246.0,TC12,1453.2191945423033
3246.0,TC13,1333.4628311165309
3246.0,TC14,1440.1939457802187
3246.0,TC15,1373.155981619948
3246.0,TC16,1403.4844438211123
3246.0,TC17,953.653493718866
3246.0,TC18,1003.0257954510697
3246.0,TC19,1209.2610384857542
3246.0,TC20,1093.2332770608637
3247.0,TC01,1210.9862865237478
3247.0,TC02,1199.35816106348
3247.0,TC03,1358.246014813525
3247.0,TC04,1322.92790688693
3247.0,TC05,1213.7113609169378
3247.0,TC06,1290.8724939801107
3247.0,TC07,1208.5357907182424
3247.0,TC08,1329.274156644045
3247.0,TC09,1287.418189856589
3247.0,TC10,1306.1608976478633
3247.0,TC11,1383.8369562918308
3247.0,TC12,1452.0554005444899
3247.0,TC13,1332.3969897742188
3247.0,TC14,1437.5796438044388
3247.0,TC15,1369.2209338019773
3247.0,TC16,1403.1394057291948
3247.0,TC17,953.0019003601991
3247.0,TC18,1003.3545161588115
3247.0,TC19,1209.2610384857542
3247.0,TC20,1091.513877032121
3248.0,TC01,1210.9862865237478
3248.0,TC02,1196.3497390375148
3248.0,TC03,1359.5336775079554
3248.0,TC04,1320.382362325072
3248.0,TC05,1212.4471734375024
3248.0,TC06,1290.8724939801107
3248.0,TC07,1208.906813551746
3248.0,TC08,1327.9656333919784
3248.0,TC09,1291.9158348959259
3248.0,TC10,1306.1218270055904
3248.0,TC11,1383.7307943596097
3248.0,TC12,1453.78716962271
3248.0,TC13,1330.9012116393458
3248.0,TC14,1439.1036628133372
3248.0,TC15,1371.912579390477
3248.0,TC16,1406.3173614277914
3248.0,TC17,953.0571101166742
3248.0,TC18,1001.9788197079993
3248.0,TC19,1209.2610384857542
3248.0,TC20,1093.9473711614494
3249.0,TC01,1210.9862865237478
3249.0,TC02,1198.5251544876621
3249.0,TC03,1359.8643938324121
3249.0,TC04,1320.9998141538576
3249.0,TC05,1214.8789224496857
3249.0,TC06,1290.8724939801107
3249.0,TC07,1207.3605000311609
3249.0,TC08,1329.027845559813
3249.0,TC10,1308.6356725529658
3249.0,TC11,1390.0466636053518
3249.0,TC12,1452.9374725870416
3249.0,TC13,1330.1120609366508
3249.0,TC14,1438.290763987341
3249.0,TC15,1371.4161284587842
3249.0,TC16,1402.8982533666729
3249.0,TC17,951.3079113093057
3249.0,TC18,1003.9697663518025
3249.0,TC19,1209.2610384857542
3249.0,TC20,1095.3042236735523
3250.0,TC01,1210.9862865237478
3250.0,TC02,1195.3712782158807
3250.0,TC03,1359.226874526618
3250.0,TC04,1318.851901036975
3250.0,TC05,1214.5440737983533
3250.0,TC06,1290.8724939801107
3250.0,TC07,1208.7842138534822
3250.0,TC08,1325.4570988050255
3250.0,TC09,1288.7216000930844
3250.0,TC10,1304.8489206671925
3250.0,TC11,1386.1576569292367
3250.0,TC12,1453.0066807607911
3250.0,TC13,1329.124396543103
3250.0,TC14,1435.9703788014303
3250.0,TC15,1370.7837082837514
3250.0,TC16,1403.642608669288
3250.0,TC17,952.0228549533043
3250.0,TC18,1003.7611630848146
3250.0,TC19,1209.2610384857542
3250.0,TC20,1095.614550023565
3251.0,TC01,1210.9862865237478
3251.0,TC02,1195.8365413944616
3251.0,TC03,1359.3019333827665
3251.0,TC04,1318.6884469723377
3251.0,TC05,1212.691098971076
3251.0,TC06,1290.8724939801107
3251.0,TC07,1207.4779052799463
3251.0,TC08,1329.0335076118827
3251.0,TC09,1289.0120650848671
3251.0,TC10,1306.9483381865
3251.0,TC11,1387.4874475854533
3251.0,TC12,1451.5991517178036
3251.0,TC13,1331.0938121283639
3251.0,TC14,1439.0391131379477
3251.0,TC15,1372.4497045530609
3251.0,TC16,1401.2903506388882
3251.0,TC17,949.6711989931473
3251.0,TC18,1001.2829113540564
3251.0,TC19,1209.2610384857542
3251.0,TC20,1089.807732561127
3252.0,TC01,1210.9862865237478
3252.0,TC02,1199.012131632668
3252.0,TC03,1357.3782482074296
3252.0,TC04,1315.977932881648
3252.0,TC05,1212.364158259531
3252.0,TC06,1290.8724939801107
3252.0,TC07,1209.8523485383128
3252.0,TC08,1326.982748886602
3252.0,TC09,1289.91644931328
3252.0,TC10,1305.685045154733
3252.0,TC11,1386.4933471918823
3252.0,TC12,1452.0578129838148
3252.0,TC13,1329.3368511302815
3252.0,TC14,1435.225976005753
3252.0,TC15,1369.5469152024125
3252.0,TC16,1403.7895771244291
3252.0,TC17,951.211775888913
3252.0,TC18,1001.3202201399065
3252.0,TC19,1209.2610384857542
3252.0,TC20,1091.2718127303958
3253.0,TC01,1210.9862865237478
3253.0,TC02,1197.6978398661518
3253.0,TC03,1357.952313271361
3253.0,TC04,1320.392295307238
3253.0,TC05,1211.0582399324167
3253.0,TC06,1290.8724939801107
3253.0,TC07,1207.1359168653964
3253.0,TC08,1328.4934266634707
3253.0,TC09,1289.0160261619824
3253.0,TC10,1307.054896522146
3253.0,TC11,1381.8064051043323
3253.0,TC12,1450.6762345153682
3253.0,TC13,1327.880040644719
3253.0,TC14,1438.008532008558
3253.0,TC15,1371.0128363633216
3253.0,TC16,1400.5564936456544
3253.0,TC17,951.6660006252331
3253.0,TC18,1000.1278460061899
3253.0,TC19,1209.2610384857542
3253.0,TC20,1091.6786733104204
3254.0,TC01,1210.9862865237478
3254.0,TC02,1193.7562598588477
3254.0,TC03,1357.3602719731082
3254.0,TC04,1319.3658148334862
3254.0,TC05,1212.4590232327043
3254.0,TC06,1290.8724939801107
3254.0,TC07,1206.602101570783
3254.0,TC08,1328.071979194983
3254.0,TC09,1287.6556845895013
3254.0,TC10,1304.9324149560823
3254.0,TC11,1386.7911729020525
3254.0,TC12,1450.3770674765199
3254.0,TC13,1329.7099663365275
3254.0,TC14,1435.5699233736905
3254.0,TC15,1369.4469368231676
3254.0,TC16,1398.3345617691773
3254.0,TC17,948.8467334132805
3254.0,TC18,1001.6799431667257
3254.0,TC19,1209.2610384857542
3254.0,TC20,1091.4180411008897
3255.0,TC01,1210.9862865237478
3255.0,TC02,1197.4649841480532
3255.0,TC03,1358.2386657203517
3255.0,TC04,1318.2438126079544
3255.0,TC05,1213.0849115979586
3255.0,TC06,1290.8724939801107
3255.0,TC07,1208.1001002994158
3255.0,TC08,1327.9681919798004
3255.0,TC09,1289.5417622334521
3255.0,TC10,1306.1602306198686
3255.0,TC11,1385.1873535608606
3255.0,TC12,1451.7791669456499
3255.0,TC13,1327.975627607571
3255.0,TC14,1436.9835229161808
3255.0,TC15,1370.2393531750847
3255.0,TC16,1400.6155252743058
3255.0,TC17,953.642125029637
3255.0,TC18,1002.8308324422864
3255.0,TC19,1209.2610384857542
3255.0,TC20,1093.136540635479
3256.0,TC01,1210.9862865237478
3256.0,TC02,1196.8879195802087
3256.0,TC03,1357.5446534455195
3256.0,TC04,1318.9088628930476
3256.0,TC05,1211.6947148627578
3256.0,TC06,1290.8724939801107
3256.0,TC07,1206.1157612967288
3256.0,TC08,1324.2263964066588
3256.0,TC09,1285.9040915802987
3256.0,TC10,1304.5178542283463
3256.0,TC11,1385.073713163498
3256.0,TC12,1453.190030196799
3256.0,TC13,1328.38607919332
3256.0,TC14,1437.119646798669
3256.0,TC15,1370.453761823661
3256.0,TC16,1398.2561221951219
3256.0,TC17,949.3635319905183
3256.0,TC18,999.9238892586858
3256.0,TC19,1209.2610384857542
3256.0,TC20,1088.4406731284084
3257.0,TC01,1210.9862865237478
3257.0,TC02,1196.5773966227803
3257.0,TC03,1355.305873119292
3257.0,TC04,1318.0394462872691
3257.0,TC05,1210.2460851932992
3257.0,TC06,1290.8724939801107
3257.0,TC07,1206.435556577485
3257.0,TC08,1326.1374863856327
3257.0,TC09,1285.1250197358606
3257.0,TC10,1304.1989397860664
3257.0,TC11,1384.2215130954228
3257.0,TC12,1450.133002270797
3257.0,TC13,1330.1857811680645
3257.0,TC14,1434.0413225924976
3257.0,TC15,1370.9534807882017
3257.0,TC16,1400.6306576276622
3257.0,TC17,950.1532784410222
3257.0,TC18,1004.8970486910883
3257.0,TC19,1209.2610384857542
3257.0,TC20,1090.7940138362162
3258.0,TC01,1210.9862865237478
3258.0,TC02,1195.624039294132
3258.0,TC03,1357.1179658130732
3258.0,TC04,1317.1973201642406
3258.0,TC05,1209.9629980861137
3258.0,TC06,1290.8724939801107
3258.0,TC07,1204.4400903472974
3258.0,TC08,1329.888442515551
3258.0,TC09,1286.9335292187989
3258.0,TC10,1304.4725900018389
3258.0,TC11,1384.0710666781172
3258.0,TC12,1450.3091454743997
3258.0,TC13,1327.3717703167554
3258.0,TC14,1435.821159910412
3258.0,TC15,1368.2519580084895
3258.0,TC16,1400.770487375147
3258.0,TC17,952.3181849315323
3258.0,TC18,1001.3859797503626
3258.0,TC19,1209.2610384857542
3258.0,TC20,1092.0985813374361
3259.0,TC01,1210.9862865237478
3259.0,TC02,1196.3380241952245
3259.0,TC03,1356.934886415078
3259.0,TC04,1318.4132024599148
3259.0,TC05,1213.0130352926067
3259.0,TC06,1290.8724939801107
3259.0,TC07,1207.1511787989386
3259.0,TC08,1328.6194299443746
3259.0,TC09,1287.4267235967106
3259.0,TC10,1303.4210405293516
3259.0,TC11,1384.915502495463
3259.0,TC12,1447.8072107443784
3259.0,TC13,1329.226445731924
3259.0,TC14,1434.6206507853653
3259.0,TC15,1367.8585720908977
3259.0,TC16,1398.6674079880988
3259.0,TC17,950.269694780677
3259.0,TC18,1002.62432529086
3259.0,TC19,1209.2610384857542
